customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_37336,47,blue-collar,married,primary,0,4979,0,0,telephone,6,apr,930,1,0,unknown,1
id_37619,86,retired,married,tertiary,0,556,0,0,telephone,19,aug,795,5,0,unknown,0
id_16062,35,management,single,tertiary,0,23,0,0,cellular,20,aug,794,3,0,unknown,0
id_10702,30,services,married,secondary,0,888,1,0,unknown,21,may,885,3,0,unknown,0
id_27765,28,technician,married,secondary,0,536,0,0,cellular,8,aug,806,2,0,unknown,0
id_30649,58,services,married,secondary,0,48,1,0,cellular,20,nov,702,7,0,unknown,0
id_4125,35,management,single,tertiary,0,213,0,0,cellular,25,mar,942,8,0,unknown,1
id_7568,36,technician,married,secondary,0,522,1,0,cellular,20,nov,702,4,0,unknown,0
id_14263,36,management,married,tertiary,0,13020,0,0,cellular,5,aug,809,2,0,unknown,0
id_9265,45,blue-collar,single,primary,0,-404,0,1,cellular,28,jul,817,3,0,unknown,1
id_7418,47,blue-collar,married,secondary,0,2925,1,1,cellular,22,jul,823,2,0,unknown,0
id_21445,35,admin.,divorced,secondary,0,356,1,0,unknown,29,may,877,1,0,unknown,0
id_30872,42,blue-collar,married,secondary,0,4900,1,0,telephone,11,may,895,1,2,failure,0
id_3467,39,technician,divorced,secondary,0,566,1,0,cellular,8,may,898,2,2,failure,0
id_6294,55,blue-collar,married,primary,0,5432,1,1,cellular,15,may,891,3,1,failure,0
id_14051,37,admin.,single,secondary,0,878,1,0,cellular,12,may,894,1,9,other,0
id_3871,30,management,single,tertiary,0,576,1,0,cellular,16,jul,829,2,0,unknown,0
id_28367,31,self-employed,married,secondary,0,-367,1,0,unknown,21,may,885,1,0,unknown,0
id_37149,41,technician,single,secondary,0,-1,0,0,cellular,19,aug,795,2,0,unknown,0
id_2960,44,services,married,secondary,0,774,0,0,cellular,28,jan,998,1,0,unknown,1
id_24091,35,services,single,unknown,0,1605,1,0,unknown,17,jun,858,6,0,unknown,0
id_3401,37,entrepreneur,married,secondary,0,355,1,0,unknown,5,jun,870,3,0,unknown,0
id_21109,32,blue-collar,single,primary,0,857,1,0,unknown,2,jun,873,1,0,unknown,0
id_32195,50,technician,married,secondary,0,2219,1,0,cellular,17,aug,797,1,0,unknown,1
id_3046,29,entrepreneur,married,secondary,0,713,1,1,cellular,13,may,893,2,0,unknown,1
id_42462,31,blue-collar,single,secondary,0,676,0,1,cellular,13,may,893,1,0,unknown,0
id_37158,39,self-employed,single,tertiary,0,2090,0,0,unknown,18,jun,857,1,0,unknown,0
id_44461,58,blue-collar,married,primary,0,0,1,0,unknown,19,jun,856,1,0,unknown,0
id_17341,51,technician,married,secondary,0,329,1,0,unknown,13,may,893,4,0,unknown,0
id_8351,44,blue-collar,married,secondary,0,4710,0,0,cellular,22,aug,792,4,0,unknown,0
id_6753,39,blue-collar,divorced,primary,0,281,1,0,cellular,20,apr,916,2,0,unknown,1
id_11633,32,technician,single,secondary,0,1,0,0,cellular,18,aug,796,4,0,unknown,1
id_12200,59,technician,divorced,secondary,0,796,1,0,unknown,6,jun,869,2,0,unknown,0
id_2662,33,blue-collar,single,secondary,0,662,1,0,cellular,11,may,895,8,0,unknown,0
id_6645,24,student,single,unknown,0,1444,0,0,cellular,4,may,902,1,2,failure,0
id_18404,58,technician,married,secondary,0,2312,0,0,cellular,30,apr,906,1,1,other,1
id_9687,32,management,single,tertiary,0,210,1,0,cellular,20,nov,702,2,0,unknown,0
id_21101,40,technician,married,secondary,0,254,0,0,cellular,21,aug,793,5,0,unknown,0
id_18296,55,admin.,married,secondary,0,511,0,0,cellular,18,aug,796,4,0,unknown,0
id_41255,35,blue-collar,married,unknown,0,4822,1,0,unknown,20,may,886,2,0,unknown,1
id_10603,30,management,single,tertiary,0,314,1,0,cellular,11,aug,803,2,0,unknown,0
id_15593,28,management,married,tertiary,0,155,1,0,cellular,25,jul,820,2,0,unknown,0
id_18615,31,technician,married,secondary,0,559,1,0,cellular,6,may,900,2,0,unknown,0
id_35944,38,management,married,tertiary,0,2546,1,0,unknown,30,may,876,1,0,unknown,0
id_15944,55,entrepreneur,married,unknown,0,19,1,0,unknown,5,may,901,1,0,unknown,0
id_31288,65,retired,divorced,primary,0,2026,0,0,cellular,15,jun,860,2,2,success,1
id_8950,38,technician,single,secondary,0,3046,0,1,cellular,20,aug,794,2,0,unknown,0
id_21570,33,admin.,single,tertiary,0,2315,1,0,cellular,19,nov,703,2,0,unknown,0
id_11375,25,student,single,tertiary,0,3050,0,0,cellular,30,apr,906,1,6,other,1
id_39001,27,blue-collar,single,secondary,0,1,1,0,cellular,8,may,898,3,0,unknown,0
id_10637,36,management,married,tertiary,0,776,1,0,cellular,25,jul,820,2,0,unknown,0
id_15863,41,blue-collar,married,secondary,0,0,1,1,cellular,19,nov,703,2,0,unknown,0
id_41717,37,blue-collar,married,primary,0,-481,1,0,unknown,30,may,876,2,0,unknown,0
id_7358,22,blue-collar,single,secondary,0,336,1,0,unknown,13,may,893,1,0,unknown,0
id_9992,61,retired,divorced,secondary,0,5581,1,0,cellular,30,apr,906,1,0,unknown,1
id_33410,26,admin.,married,secondary,0,1289,1,0,cellular,8,apr,928,3,0,unknown,1
id_22624,30,technician,married,tertiary,0,1021,0,0,cellular,27,aug,787,4,0,unknown,0
id_39651,28,management,divorced,tertiary,1,-404,0,1,unknown,12,may,894,2,0,unknown,0
id_29419,70,retired,married,unknown,0,646,0,0,telephone,27,mar,940,1,0,unknown,0
id_19823,58,retired,married,secondary,0,3819,0,0,telephone,20,nov,702,2,0,unknown,0
id_28933,59,blue-collar,divorced,secondary,0,645,0,1,cellular,17,nov,705,4,4,failure,0
id_33798,25,student,single,secondary,0,404,1,0,cellular,18,may,888,2,4,other,0
id_40512,37,blue-collar,married,primary,0,18,1,1,cellular,20,apr,916,3,0,unknown,0
id_19386,49,services,married,secondary,0,1354,0,0,cellular,12,aug,802,7,0,unknown,0
id_14632,48,technician,divorced,secondary,0,-2,1,0,cellular,14,may,892,3,3,failure,0
id_42706,51,technician,married,secondary,0,423,0,1,cellular,18,jul,827,2,0,unknown,0
id_42105,54,blue-collar,divorced,primary,0,411,0,1,cellular,11,jul,834,2,0,unknown,0
id_28830,43,blue-collar,married,primary,0,-125,1,0,unknown,27,may,879,5,0,unknown,0
id_3399,57,admin.,married,secondary,0,16,0,0,unknown,3,jul,842,1,0,unknown,0
id_26955,31,admin.,single,secondary,0,-53,1,0,unknown,16,may,890,17,0,unknown,0
id_12091,30,technician,single,tertiary,0,-4,0,0,cellular,22,aug,792,2,0,unknown,0
id_9510,40,blue-collar,married,primary,0,406,1,0,unknown,14,may,892,4,0,unknown,0
id_21603,53,blue-collar,married,secondary,0,2961,1,0,unknown,4,jun,871,2,0,unknown,0
id_26893,33,admin.,divorced,secondary,0,-3,1,1,cellular,17,nov,705,2,0,unknown,0
id_17337,40,blue-collar,married,primary,0,2270,1,0,cellular,29,jul,816,2,0,unknown,0
id_9118,35,blue-collar,divorced,secondary,0,3547,1,0,unknown,23,may,883,2,0,unknown,1
id_14730,54,technician,single,secondary,0,13,0,0,unknown,20,jun,855,2,0,unknown,0
id_28786,76,management,married,tertiary,0,5614,0,0,cellular,25,mar,942,1,0,unknown,0
id_36440,40,services,single,secondary,0,-73,1,0,cellular,3,apr,933,3,0,unknown,0
id_21748,41,management,married,tertiary,0,13,1,0,unknown,6,may,900,2,0,unknown,0
id_23036,35,blue-collar,married,secondary,0,561,0,1,cellular,5,feb,990,1,2,failure,0
id_19684,31,admin.,married,secondary,0,-2,0,0,cellular,25,jul,820,1,0,unknown,0
id_4094,58,blue-collar,married,primary,0,1798,1,0,unknown,29,may,877,3,0,unknown,0
id_5110,51,services,married,secondary,0,844,1,0,unknown,8,may,898,4,0,unknown,0
id_2134,52,self-employed,married,tertiary,0,987,0,0,cellular,3,jun,872,2,0,unknown,1
id_28624,32,services,single,secondary,0,904,1,0,cellular,20,nov,702,2,4,other,0
id_35521,43,self-employed,married,tertiary,0,430,1,0,cellular,11,jul,834,2,0,unknown,0
id_9332,25,management,single,tertiary,0,495,1,0,cellular,12,may,894,1,3,failure,0
id_10560,36,management,married,tertiary,0,2375,1,1,cellular,18,jun,857,2,2,failure,1
id_579,46,blue-collar,married,secondary,0,1338,1,0,unknown,13,may,893,1,0,unknown,0
id_13870,40,blue-collar,married,secondary,0,271,1,0,unknown,19,jun,856,1,0,unknown,0
id_35482,41,blue-collar,married,primary,0,131,1,0,cellular,7,may,899,1,0,unknown,0
id_21668,40,blue-collar,single,primary,0,7,1,0,cellular,19,nov,703,2,0,unknown,0
id_15147,27,technician,single,tertiary,0,183,0,0,cellular,28,aug,786,4,0,unknown,0
id_42894,41,blue-collar,married,primary,0,50,0,0,cellular,16,jul,829,2,0,unknown,0
id_24298,41,management,married,tertiary,0,760,1,0,cellular,18,nov,704,1,2,failure,0
id_5603,34,management,married,tertiary,0,-4,1,1,cellular,6,may,900,1,1,other,0
id_40403,51,blue-collar,married,secondary,0,22,1,0,cellular,8,may,898,2,1,failure,0
id_39697,23,services,single,secondary,0,218,1,0,cellular,14,may,892,3,0,unknown,0
id_414,36,management,single,secondary,0,329,0,0,cellular,23,jul,822,8,0,unknown,0
id_39033,41,admin.,divorced,secondary,0,237,1,0,unknown,23,may,883,1,0,unknown,0
id_42967,47,services,married,secondary,0,1351,0,0,cellular,4,jul,841,2,0,unknown,0
id_35175,44,technician,single,tertiary,0,572,0,0,telephone,28,aug,786,4,0,unknown,0
id_11661,51,admin.,married,secondary,0,2,0,0,cellular,4,aug,810,4,0,unknown,0
id_37813,43,services,married,secondary,0,1062,0,0,cellular,22,aug,792,6,0,unknown,0
id_22502,53,retired,married,secondary,0,397,0,1,cellular,17,dec,675,1,1,failure,0
id_44335,48,technician,divorced,secondary,0,375,0,0,cellular,27,aug,787,3,0,unknown,0
id_41543,27,blue-collar,single,secondary,0,309,1,0,cellular,7,may,899,2,0,unknown,1
id_6651,38,management,married,tertiary,0,573,0,0,cellular,2,feb,993,3,2,other,0
id_23665,27,admin.,single,secondary,0,240,1,1,cellular,18,may,888,2,0,unknown,0
id_41449,44,admin.,married,unknown,0,13566,1,0,telephone,20,apr,916,12,0,unknown,0
id_1501,30,admin.,married,secondary,0,459,1,0,cellular,21,nov,701,1,5,failure,0
id_20517,35,services,single,secondary,0,9612,1,0,cellular,11,aug,803,9,0,unknown,0
id_37954,44,self-employed,married,primary,0,2745,0,0,cellular,21,nov,701,2,0,unknown,0
id_28240,18,student,single,secondary,0,292,0,0,telephone,11,may,895,5,5,failure,0
id_9363,35,technician,single,tertiary,0,391,0,0,telephone,18,aug,796,2,0,unknown,0
id_9020,46,management,married,secondary,0,2896,0,0,unknown,17,jun,858,1,0,unknown,1
id_26888,51,admin.,single,secondary,0,1955,0,0,telephone,7,jul,838,2,4,failure,0
id_22386,53,services,divorced,primary,0,129,1,0,unknown,29,may,877,2,0,unknown,0
id_34205,31,blue-collar,married,secondary,0,72,1,0,cellular,6,feb,989,3,0,unknown,0
id_40940,40,blue-collar,married,secondary,0,44,0,0,cellular,15,may,891,8,0,unknown,0
id_29516,38,blue-collar,married,primary,0,663,1,0,cellular,9,jul,836,1,0,unknown,1
id_7157,60,technician,married,secondary,0,521,1,0,unknown,28,may,878,8,0,unknown,0
id_33992,29,services,married,secondary,0,-2,1,0,cellular,28,jul,817,8,0,unknown,0
id_42598,41,blue-collar,single,secondary,0,716,1,1,cellular,6,apr,930,3,0,unknown,1
id_2281,30,admin.,married,secondary,0,36,1,0,unknown,28,may,878,1,0,unknown,0
id_6922,43,blue-collar,married,secondary,0,20,1,0,unknown,12,may,894,2,0,unknown,0
id_36492,36,self-employed,married,tertiary,0,1181,1,1,cellular,14,oct,739,3,2,other,0
id_6240,31,technician,single,tertiary,0,2484,0,0,telephone,24,jul,821,6,0,unknown,0
id_20444,42,services,married,secondary,0,117,1,0,unknown,4,jun,871,1,0,unknown,0
id_26498,33,student,single,tertiary,0,4953,0,0,cellular,17,sep,766,3,3,failure,1
id_35320,55,management,married,tertiary,0,3635,0,0,cellular,7,may,899,4,8,success,1
id_40384,30,unemployed,single,tertiary,0,1610,1,0,cellular,19,nov,703,1,2,failure,0
id_30094,43,management,married,tertiary,0,449,0,0,cellular,15,jul,830,1,0,unknown,0
id_19017,26,admin.,single,secondary,0,-347,1,0,unknown,4,jul,841,2,0,unknown,0
id_15329,56,management,married,tertiary,0,312,0,0,cellular,2,mar,965,1,2,failure,1
id_45140,45,technician,divorced,secondary,0,-105,0,0,telephone,28,aug,786,2,0,unknown,0
id_14278,28,management,single,primary,0,66,0,0,unknown,17,jun,858,2,0,unknown,0
id_34919,31,technician,single,secondary,0,178,1,0,unknown,23,may,883,1,0,unknown,0
id_12037,37,admin.,single,secondary,0,4,0,0,cellular,20,apr,916,1,0,unknown,0
id_25923,39,technician,divorced,secondary,1,327,1,1,unknown,5,jun,870,1,0,unknown,0
id_21632,27,admin.,married,secondary,0,960,1,1,cellular,30,jan,996,2,3,failure,0
id_24731,30,blue-collar,single,secondary,0,386,1,0,cellular,18,may,888,1,0,unknown,0
id_40656,56,unemployed,married,tertiary,0,-1,0,1,cellular,22,jul,823,3,0,unknown,0
id_16824,29,technician,divorced,secondary,0,268,0,0,unknown,16,may,890,2,0,unknown,0
id_42645,28,student,single,tertiary,0,2025,1,0,cellular,14,may,892,2,2,failure,0
id_32457,34,technician,married,secondary,0,956,1,0,cellular,16,apr,920,1,0,unknown,0
id_41130,85,retired,divorced,primary,0,50,0,0,cellular,25,mar,942,1,0,unknown,1
id_22279,48,admin.,divorced,secondary,0,215,1,1,cellular,16,apr,920,1,0,unknown,0
id_16435,36,blue-collar,married,unknown,0,447,0,0,cellular,1,oct,752,1,9,other,0
id_28811,34,entrepreneur,married,tertiary,0,2688,0,0,unknown,20,jun,855,2,0,unknown,0
id_43990,38,management,married,tertiary,0,4148,0,1,cellular,18,jul,827,2,0,unknown,0
id_31875,47,services,married,secondary,0,565,1,0,unknown,29,may,877,7,0,unknown,0
id_23139,49,unemployed,divorced,secondary,0,370,0,0,unknown,9,may,897,1,0,unknown,0
id_39699,44,management,married,tertiary,0,1514,0,0,cellular,7,aug,807,2,0,unknown,0
id_38800,24,services,married,secondary,0,-3,1,0,unknown,15,may,891,6,0,unknown,0
id_43891,40,blue-collar,married,primary,0,-4,0,0,telephone,12,may,894,1,0,unknown,0
id_15295,57,management,married,unknown,0,4626,0,0,cellular,25,feb,970,1,1,success,1
id_30101,59,technician,married,secondary,0,102,0,0,cellular,27,aug,787,5,0,unknown,0
id_1234,36,management,married,tertiary,0,237,1,0,cellular,14,may,892,1,0,unknown,0
id_30897,47,housemaid,single,secondary,0,1383,0,0,telephone,21,nov,701,1,0,unknown,0
id_36751,44,admin.,married,secondary,0,1161,1,0,cellular,14,apr,922,2,0,unknown,0
id_18092,27,unknown,single,secondary,0,1,0,0,cellular,7,jul,838,1,0,unknown,0
id_38190,42,technician,married,secondary,0,-834,0,0,cellular,6,aug,808,5,0,unknown,0
id_19006,31,technician,single,tertiary,0,706,1,0,cellular,20,apr,916,4,0,unknown,0
id_23859,48,admin.,married,secondary,0,827,1,1,cellular,18,nov,704,1,1,failure,0
id_8264,30,services,married,secondary,0,641,1,0,cellular,15,may,891,5,0,unknown,0
id_15270,32,technician,married,secondary,0,-52,1,0,cellular,13,may,893,2,0,unknown,0
id_28627,46,management,married,tertiary,0,-68,0,1,cellular,25,aug,789,4,0,unknown,0
id_1233,33,housemaid,divorced,secondary,0,783,1,0,cellular,15,may,891,1,0,unknown,0
id_11860,40,entrepreneur,married,tertiary,0,1019,0,0,cellular,19,nov,703,1,0,unknown,0
id_13968,44,technician,married,tertiary,0,547,0,0,cellular,11,aug,803,4,0,unknown,0
id_15002,60,blue-collar,married,secondary,0,1859,1,0,cellular,18,may,888,2,5,failure,0
id_39508,34,management,married,tertiary,0,11153,1,0,unknown,21,may,885,2,0,unknown,0
id_8404,46,management,married,secondary,0,1096,0,0,cellular,4,aug,810,1,0,unknown,0
id_29761,38,blue-collar,married,primary,0,2129,1,1,unknown,16,may,890,1,0,unknown,0
id_38215,53,admin.,married,primary,0,817,0,1,cellular,5,aug,809,2,0,unknown,0
id_20379,42,technician,married,secondary,0,-5,0,0,unknown,2,jun,873,3,0,unknown,0
id_2358,48,services,married,secondary,0,275,0,1,cellular,8,jul,837,1,0,unknown,0
id_34500,54,housemaid,married,secondary,0,449,0,0,unknown,6,jun,869,2,0,unknown,0
id_27923,59,retired,married,tertiary,0,2193,0,0,cellular,15,jun,860,3,0,unknown,0
id_20210,40,management,married,tertiary,0,4377,0,0,telephone,29,jul,816,2,0,unknown,0
id_43756,28,management,single,tertiary,0,4,1,0,unknown,28,may,878,7,0,unknown,0
id_27386,52,blue-collar,married,primary,0,4655,0,0,cellular,18,aug,796,3,0,unknown,0
id_19242,50,management,married,tertiary,0,3840,0,0,cellular,5,apr,931,1,3,failure,0
id_29725,52,management,married,tertiary,0,4449,1,0,unknown,14,may,892,1,0,unknown,0
id_6906,20,services,married,primary,0,7978,1,0,unknown,4,jun,871,1,0,unknown,0
id_34331,48,admin.,married,secondary,0,1260,1,1,cellular,20,apr,916,2,0,unknown,0
id_2197,34,management,married,tertiary,0,60,0,0,cellular,18,nov,704,1,2,failure,0
id_38052,30,technician,single,secondary,0,30,1,1,cellular,17,apr,919,1,0,unknown,0
id_17815,27,technician,single,secondary,0,824,0,0,cellular,25,jun,850,2,0,unknown,1
id_3310,54,retired,married,tertiary,0,143,0,1,cellular,14,jul,831,5,0,unknown,0
id_39159,59,blue-collar,married,primary,0,114,0,0,telephone,29,oct,724,4,3,failure,0
id_29877,41,services,married,secondary,0,9376,1,0,cellular,21,nov,701,8,1,failure,0
id_5091,36,blue-collar,married,secondary,0,-1000,1,0,unknown,20,jun,855,5,0,unknown,0
id_31814,58,technician,married,tertiary,0,6817,0,0,cellular,7,aug,807,2,0,unknown,1
id_24604,51,entrepreneur,divorced,secondary,0,302,0,0,unknown,19,jun,856,2,0,unknown,0
id_43980,45,admin.,divorced,secondary,0,3,0,0,cellular,3,apr,933,1,0,unknown,0
id_7160,60,blue-collar,married,secondary,0,372,0,0,cellular,22,aug,792,2,0,unknown,0
id_8243,54,blue-collar,married,primary,0,-313,1,0,unknown,28,may,878,1,0,unknown,0
id_8601,31,entrepreneur,married,secondary,1,-384,1,0,cellular,7,may,899,1,3,failure,0
id_20099,33,blue-collar,married,secondary,0,2,1,0,cellular,7,may,899,1,2,failure,0
id_17406,41,blue-collar,married,secondary,0,125,1,0,unknown,6,jun,869,3,0,unknown,0
id_35826,24,blue-collar,single,secondary,0,74,1,0,unknown,13,may,893,1,0,unknown,0
id_21000,30,services,single,secondary,0,188,1,0,unknown,29,may,877,1,0,unknown,0
id_10188,45,unknown,married,primary,0,105,0,0,unknown,19,jun,856,14,0,unknown,0
id_36533,48,entrepreneur,married,secondary,0,344,0,0,cellular,11,aug,803,2,0,unknown,0
id_22362,44,admin.,married,secondary,0,122,1,0,unknown,14,may,892,11,0,unknown,0
id_1522,31,housemaid,single,tertiary,0,8,1,0,cellular,21,aug,793,2,0,unknown,0
id_32143,55,entrepreneur,married,tertiary,0,231,0,0,cellular,23,jul,822,2,0,unknown,0
id_21176,74,retired,divorced,primary,0,2691,0,0,cellular,25,oct,728,2,12,other,0
id_2377,38,blue-collar,married,unknown,0,-3,0,1,cellular,25,jul,820,4,0,unknown,0
id_30797,43,self-employed,married,tertiary,0,-78,1,0,unknown,12,may,894,2,0,unknown,0
id_38568,43,blue-collar,married,primary,0,7345,1,0,unknown,2,jun,873,4,0,unknown,0
id_41589,41,blue-collar,divorced,primary,0,1257,0,1,unknown,6,jun,869,4,0,unknown,0
id_22016,38,admin.,single,secondary,0,56,0,0,cellular,28,jan,998,1,0,unknown,0
id_32725,30,blue-collar,married,secondary,0,1953,1,0,unknown,16,may,890,6,0,unknown,0
id_24197,33,blue-collar,married,secondary,0,449,1,1,cellular,6,may,900,1,1,failure,0
id_9508,51,services,married,secondary,0,449,1,0,cellular,31,jul,814,25,0,unknown,0
id_4527,45,technician,divorced,secondary,0,-32,1,0,cellular,17,nov,705,1,1,failure,0
id_15839,22,self-employed,single,secondary,0,929,1,0,cellular,7,may,899,2,0,unknown,0
id_34835,51,technician,married,tertiary,0,-5,0,0,cellular,28,aug,786,15,0,unknown,0
id_13643,27,blue-collar,single,secondary,0,2,1,0,cellular,12,may,894,1,4,failure,0
id_11273,34,management,married,tertiary,0,1129,1,0,cellular,4,aug,810,1,2,other,1
id_22213,54,retired,married,secondary,0,46,1,1,cellular,25,aug,789,4,0,unknown,0
id_8741,46,management,divorced,tertiary,0,2235,1,0,unknown,20,jun,855,2,0,unknown,0
id_24423,25,blue-collar,single,secondary,0,-7,0,1,cellular,23,jul,822,2,0,unknown,0
id_42446,34,self-employed,single,tertiary,0,1802,1,0,cellular,13,may,893,3,0,unknown,0
id_24509,40,admin.,divorced,secondary,0,1087,0,0,cellular,24,jul,821,1,0,unknown,0
id_30893,38,technician,married,tertiary,0,126,1,0,cellular,25,aug,789,1,1,success,1
id_329,45,admin.,married,primary,0,39,1,0,unknown,7,may,899,3,0,unknown,0
id_35733,47,entrepreneur,divorced,tertiary,0,104,0,0,cellular,20,aug,794,2,0,unknown,0
id_23511,38,management,married,primary,0,6482,0,0,telephone,19,oct,734,1,0,unknown,0
id_33539,27,technician,married,secondary,0,1594,1,0,cellular,28,oct,725,1,2,failure,0
id_18693,39,technician,married,secondary,0,569,0,0,cellular,20,aug,794,2,0,unknown,0
id_5104,50,blue-collar,married,secondary,0,-250,0,0,unknown,25,jun,850,1,0,unknown,0
id_6402,28,admin.,married,tertiary,0,169,1,1,cellular,11,aug,803,2,0,unknown,0
id_17624,48,housemaid,divorced,primary,0,612,0,0,telephone,29,jul,816,7,0,unknown,0
id_15702,36,management,married,primary,0,2023,1,0,unknown,17,jun,858,8,0,unknown,0
id_30641,30,student,single,secondary,0,972,0,0,telephone,4,aug,810,1,0,unknown,0
id_35109,28,technician,married,secondary,0,-4,1,0,cellular,28,jul,817,6,0,unknown,0
id_10621,49,blue-collar,married,primary,0,386,1,1,unknown,26,may,880,1,0,unknown,0
id_34827,53,blue-collar,single,primary,0,1185,1,0,unknown,2,jun,873,2,0,unknown,0
id_44370,48,entrepreneur,married,tertiary,0,-271,1,0,cellular,9,jul,836,1,0,unknown,0
id_10815,34,technician,married,secondary,0,2776,0,0,cellular,25,oct,728,1,4,success,0
id_39851,23,technician,single,secondary,0,1,1,0,cellular,23,jul,822,5,0,unknown,0
id_37338,34,blue-collar,married,secondary,0,983,1,0,cellular,17,apr,919,1,2,failure,0
id_37426,34,admin.,single,secondary,0,20,0,0,unknown,16,jun,859,2,0,unknown,0
id_40006,27,management,single,secondary,0,174,1,0,unknown,3,jun,872,2,0,unknown,1
id_17584,48,management,married,tertiary,0,10995,1,0,cellular,19,nov,703,2,0,unknown,0
id_6904,32,management,single,tertiary,0,449,1,0,unknown,14,may,892,3,0,unknown,0
id_6362,35,management,married,tertiary,0,2030,0,0,cellular,28,aug,786,12,0,unknown,0
id_33362,44,entrepreneur,married,tertiary,0,25201,1,1,cellular,6,may,900,1,0,unknown,0
id_11010,43,blue-collar,single,unknown,0,4,1,0,unknown,23,may,883,4,0,unknown,0
id_4236,48,services,married,primary,0,745,0,0,unknown,17,jun,858,3,0,unknown,0
id_13724,51,retired,married,primary,0,1381,0,0,unknown,11,jun,864,1,0,unknown,0
id_28968,52,unemployed,single,tertiary,0,1510,1,0,unknown,8,may,898,1,0,unknown,0
id_24258,35,admin.,single,secondary,0,-14,1,0,cellular,11,may,895,2,2,failure,0
id_8579,38,blue-collar,married,secondary,0,1243,0,0,telephone,31,jul,814,4,0,unknown,0
id_39626,37,management,married,tertiary,0,1810,1,0,unknown,21,may,885,4,0,unknown,0
id_43532,37,entrepreneur,married,tertiary,0,838,1,0,unknown,27,may,879,2,0,unknown,0
id_31129,34,services,married,tertiary,0,570,0,0,cellular,25,may,881,1,0,unknown,0
id_22656,50,services,divorced,primary,0,190,1,0,unknown,13,may,893,1,0,unknown,0
id_16033,30,technician,single,secondary,0,276,1,0,unknown,14,may,892,3,0,unknown,0
id_30863,40,management,married,secondary,0,1015,0,0,cellular,29,jul,816,2,0,unknown,0
id_38772,28,management,single,secondary,0,1910,0,0,cellular,12,aug,802,2,0,unknown,0
id_44868,48,entrepreneur,married,secondary,0,2653,0,0,cellular,17,nov,705,1,0,unknown,0
id_28715,34,management,married,secondary,0,24,0,1,cellular,17,jul,828,2,0,unknown,0
id_2509,48,management,married,tertiary,0,75,0,1,cellular,22,aug,792,7,0,unknown,0
id_11178,24,services,single,unknown,0,2017,0,0,cellular,23,apr,913,4,0,unknown,1
id_44276,59,technician,married,secondary,0,53,1,0,cellular,22,jul,823,5,0,unknown,0
id_35515,31,admin.,married,secondary,0,22172,1,0,cellular,18,may,888,1,3,failure,0
id_4056,50,unemployed,divorced,tertiary,0,1,1,1,cellular,8,aug,806,2,0,unknown,0
id_13092,56,blue-collar,married,secondary,0,1361,0,0,telephone,31,jul,814,1,0,unknown,0
id_30642,26,unemployed,single,secondary,0,1298,0,0,cellular,9,feb,986,5,0,unknown,0
id_39882,45,blue-collar,married,secondary,0,1123,1,0,cellular,17,apr,919,3,2,other,0
id_18666,28,student,single,tertiary,0,245,0,0,cellular,3,feb,992,1,0,unknown,0
id_12060,29,management,divorced,tertiary,0,534,1,0,cellular,29,jan,997,1,3,failure,0
id_14128,29,management,single,tertiary,0,1376,1,0,unknown,21,may,885,2,0,unknown,0
id_8734,38,blue-collar,married,primary,0,1778,1,0,unknown,20,jun,855,3,0,unknown,0
id_22611,41,technician,single,secondary,0,2033,1,0,cellular,19,nov,703,2,0,unknown,0
id_31558,38,housemaid,married,secondary,0,2882,0,0,unknown,12,jun,863,1,0,unknown,0
id_4607,37,services,single,secondary,0,22,1,0,cellular,14,may,892,3,0,unknown,0
id_34887,54,technician,married,secondary,0,257,0,1,unknown,3,jul,842,3,0,unknown,0
id_24926,25,admin.,single,secondary,0,273,0,0,cellular,1,apr,935,3,0,unknown,1
id_32119,28,entrepreneur,single,tertiary,0,1954,0,0,cellular,4,feb,991,3,0,unknown,0
id_9803,47,management,single,unknown,0,1005,1,0,cellular,9,feb,986,5,1,other,0
id_8052,41,housemaid,married,primary,0,2425,0,0,cellular,28,jan,998,1,0,unknown,0
id_44951,32,technician,single,secondary,0,1278,1,0,unknown,3,jun,872,3,0,unknown,1
id_10444,28,self-employed,single,secondary,0,1016,0,0,cellular,5,feb,990,1,0,unknown,0
id_42716,28,unknown,married,secondary,0,112,0,0,cellular,20,aug,794,2,0,unknown,0
id_40277,56,entrepreneur,divorced,secondary,0,-42,0,0,unknown,5,may,901,1,0,unknown,0
id_41033,38,technician,single,secondary,0,98,1,0,unknown,26,may,880,2,0,unknown,0
id_2341,29,services,single,tertiary,0,620,0,0,cellular,3,sep,780,6,5,other,0
id_16752,49,technician,married,secondary,0,2237,0,0,cellular,18,aug,796,3,0,unknown,0
id_26495,28,blue-collar,married,secondary,0,295,1,1,unknown,16,jun,859,3,0,unknown,0
id_4631,35,management,single,tertiary,0,25,0,0,cellular,15,jul,830,5,0,unknown,0
id_29462,43,management,married,tertiary,0,532,1,0,unknown,4,jun,871,4,0,unknown,0
id_38493,58,management,married,primary,0,29,1,0,cellular,12,may,894,2,0,unknown,0
id_36309,25,technician,single,tertiary,0,30,0,0,cellular,28,jan,998,1,0,unknown,0
id_38682,43,admin.,single,secondary,0,2757,1,0,unknown,5,jun,870,3,0,unknown,0
